Country Name,Time,GDP (current US$),GDP growth (annual %),GDP deflator (base year varies by country),"Inflation, consumer prices (annual %)",Real interest rate (%),"Official exchange rate (LCU per US$, period average)",Households and NPISHs Final consumption expenditure (current US$),Gross capital formation (current US$),Gross capital formation (% of GDP),General government final consumption expenditure (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Current account balance (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","External debt stocks, total (DOD, current US$)","Total reserves (includes gold, current US$)","Population, total",Urban population,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Industry (including construction), value added (current US$)","Services, value added (current US$)","Agriculture, forestry, and fishing, value added (current US$)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Literacy rate, youth total (% of people ages 15-24)","Life expectancy at birth, total (years)",Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Gross savings (% of GDP)
Peru,2009,1.20823E+11,1.095823659,103.1897429,2.936231536,18.5944908,3.011508333,77064271961,24138835403,19.97867798,13853993759,31948077817,26182192418,-722870310.7,5.32237544,6430652961,37389855105,33225062119,28896811,22031218,3.96,78.577,40538144877,61301374411,8945621141,1.012809992,98.33999634,72.631,1044.405903,583.138421,31.4,85.4778,20.92044192
Peru,2010,1.47528E+11,8.332459107,109.0826291,1.528320597,12.54947337,2.825125,91074908190,35053316225,23.76050904,15528516437,41051280917,35180390248,-3564433461,5.730877328,8454627588,42153893574,44214818033,29086019,22230444,3.6,79.241,52773594089,72205300650,10073182603,1.013389945,98.30999756,72.886,1105.13577,603.4554325,34.8,100.1,22.44614337
Peru,2011,1.71762E+11,6.327192402,116.441111,3.369310953,11.17808786,2.7541,1.03778E+11,41567844305,24.2008756,17798554882,52392070005,43774372753,-3373782035,4.472626582,7682261109,45012107240,48913125193,29304086,22451912,3.477,78.652,63957372644,82030427363,12195272503,1.002920032,98.44999695,73.327,1260.98456,688.0598342,36,110.774,23.70010285
Peru,2012,1.9265E+11,6.139724706,117.8414143,3.611212949,17.82002249,2.637586418,1.19912E+11,47403572812,24.60605631,20943392936,52881688028,48490551588,-5534108831,7.361736834,14182387604,61628878217,64155414234,29550366,22695863,3.238,78.459,68455398232,94647529976,12956165221,0.986519992,98.72000122,73.979,1238.292615,731.9756083,38.2,99.4508,22.89237944
Peru,2013,2.01176E+11,5.852518211,119.0872742,2.767896661,16.90330807,2.701899026,1.26933E+11,51448999389,25.57418187,23137060268,49908231211,50251323236,-9760437040,4.757349002,9570622714,63547800561,65766057258,29817919,22956518,3.575,77.863,68116905924,1.01626E+11,13415009221,0.9921,98.88999939,74.591,1305.993218,698.0538205,39.2,99.9174,22.50025865
Peru,2014,2.00786E+11,2.382157372,121.984002,3.411945798,12.99478509,2.839044138,1.2965E+11,49526178531,24.66612051,24901692260,45391688188,48682936932,-8766228541,2.12302965,4262751634,67907395747,62529703139,30115826,23241286,3.208,77.065,63652060341,1.05198E+11,13661993263,0.994889975,98.98999786,75.26,1351.349287,728.635674,40.2,105.858,21.23789306
Peru,2015,1.89803E+11,3.252244772,125.2660071,3.398091947,13.06382202,3.184439242,1.23974E+11,46131830442,24.30511436,24609044168,40403976964,45316302181,-8937405947,3.86551317,7336859045,67186181292,61594854518,30457600,23561086,3.272,75.903,57582198937,1.02574E+11,13372842124,0.998700023,99.05000305,75.732,1407.694631,743.0112092,40.9,112.405,20.64924134
Peru,2016,1.91898E+11,3.953318715,129.1253058,3.557176636,12.98525678,3.375061587,1.2474E+11,42258482955,22.02131339,25260869282,43369573655,43730752205,-4402706758,3.546281887,6805247718,69612783914,61801163826,30866494,23933571,3.741,75.377,58637441327,1.04213E+11,13308199968,0.982050002,98.94000244,75.951,1493.852849,764.054758,45.5,119.655,20.40508786
Peru,2017,2.11008E+11,2.518835442,133.7940356,2.994900458,12.71220357,3.260488491,1.35361E+11,43703580568,20.71181371,27878955543,52160903521,48096481263,-2011075025,3.513331494,7413409959,67603581697,63819289823,31324637,24345508,3.691,76.996,66041034348,1.13793E+11,14305833973,0.967649996,99.08000183,75.958,1506.609638,762.0427562,50.5,124.233,20.61977458
Peru,2018,2.22597E+11,3.969351341,136.8410814,1.50915423,11.9886777,3.286602698,1.42147E+11,47438038607,21.31117514,29109995944,56077049768,52175148626,-2845918678,2.638246195,5872657139,66769271406,60333192028,31897584,24850451,3.492,77.179,70394264230,1.19174E+11,15327680283,0.958109975,99.04000092,76.018,1536.511355,783.8902058,55.1,132.157,20.40516417
Peru,2019,2.28346E+11,2.240631769,139.4030424,2.252121914,12.28326446,3.337265547,1.47939E+11,47572783821,20.83363955,30242995819,54892296037,52301323566,-1658017990,2.091289834,4775376810,64247279473,68440494635,32449303,25342581,3.379,77.362,69529522432,1.24201E+11,15648622658,0.952740014,99.12000275,76.275,1561.297018,798.439604,60,122.79,20.72096815
Peru,2020,2.0141E+11,-10.9333065,144.5876802,2.002412058,8.888580607,3.494941198,1.29333E+11,36638958998,18.19125889,31859193045,46347277393,42768390082,1573601098,0.329387076,663417504.9,73549206494,74961659711,32838579,25711622,7.179,68.924,61065980799,1.09146E+11,15540462629,0.94964999,99.51999664,73.832,1413.124484,666.6663633,65.3,119.854,19.88147875
Peru,2021,2.26329E+11,13.36262409,159.1382828,4.271663815,0.832240862,3.880554131,1.37814E+11,50504902135,22.31484001,31119783412,66169160383,59278649389,-5090427868,3.155709023,7142277306,86810826529,78589897923,33155882,26027367,5.097,71.93,80886131207,1.10235E+11,16120636383,0.960179985,99.12000275,71.596,1531.643767,775.1346287,71.1,129.994,20.18954563
Peru,2022,2.46066E+11,2.809033553,166.3208207,8.333706301,7.734763819,3.835181375,1.57167E+11,55035994390,22.36639377,32960373969,70945282635,70042848043,-9972176721,4.552215821,11201435821,88828778158,72328123071,33475438,26347848,3.85,74.473,85954222239,1.22294E+11,17653143359,,99.30000305,76.834,1588.448223,826.7056467,74.7,124.119,18.28531225
Peru,2023,2.66959E+11,-0.403242151,176.8579028,6.455613484,,3.74382621,1.70229E+11,51214452808,19.18440898,36210817490,72440065324,63135412810,881934132.1,1.467737531,3918253337,90067566772,71394387240,33845617,26711638,4.899,72.686,90684502966,1.36699E+11,19329156857,,,77.74,,,79.5,121.975,19.8758048
Peru,2024,2.89222E+11,3.303940982,185.9777461,2.007707394,,,1.78072E+11,56166045516,19.41970235,38789864282,82536982274,66342594208,6389979050,,,,79246042708,34217848,27079663,4.828,72.716,93243074536,1.52499E+11,17513594847,,,,,,,,21.86312723
Philippines,2000,83669788377,4.382505001,52.93276086,3.977125032,4.81049326,44.19225,60006199044,13123074299,15.68436416,9256125226,36266016498,34981626688,-2228000000,1.777224526,1487000000,58441426798,15074070181,79625397,36735177,3.767,61.269,29263746750,42741556766,11664484861,,95,67.789,489.1027419,487.4027795,1.98,8.1059,33.39167375
Philippines,2001,78921234458,3.049231345,55.90697979,5.345501956,6.421884222,50.99265,57535524147,14951766672,18.94517588,8477518726,32480429837,34524004924,-1750000000,0.962985444,760000000,58387972865,15682884965,81401488,37485385,3.698,61.249,27541628758,40880864380,10498741319,1.030310035,,67.829,507.926833,454.033055,2.52,14.9373,34.62368334
Philippines,2002,84307345888,3.716255002,58.27245544,2.722772277,4.708199925,51.60356667,61632271265,17248555512,20.45913714,8658394177,33727726965,36959602031,-282000000,2.098275045,1769000000,60049304326,16321045088,83068889,38182615,3.615,61.212,29324991079,43644354395,11338000414,1.026379943,,67.886,511.5874368,451.2844687,4.33,18.5184,35.26884429
Philippines,2003,87039092974,5.086911135,60.13258874,2.289156627,6.085285047,54.20333333,63977788233,16997634343,19.52873561,8644037982,36821904273,39402271857,285000000,0.565263243,492000000,62749111934,17083609600,84731835,38874966,3.527,61.143,30063793640,45528833771,11446465563,1.02481997,95,68.049,544.4234744,442.5687891,4.86,26.5656,35.6099557
Philippines,2004,95001999685,6.569228512,63.67485435,4.829210836,3.955247393,56.03991667,69921159244,19694871629,20.73100745,8684060931,39736335346,43034427467,1625000000,0.623144778,592000000,61137598860,16234405946,86394504,39564363,3.554,61.524,31938433665,49778102871,13285463151,1.025660038,,68.301,564.0405089,430.0749233,5.24,38.1227,36.22923092
Philippines,2005,1.0742E+11,4.942505119,67.43860714,6.516853933,4.035489721,55.08549167,79441241676,19944162392,18.56653007,9522980308,44289298774,45777705832,1990392913,1.549060092,1664000000,58681859351,18474495450,88015962,40232096,3.795,61.589,36322643418,56576787975,14520545925,1.030189991,,68.423,565.2383826,434.4700891,5.4,39.5144,37.7714551
Philippines,2006,1.27653E+11,5.316416821,70.88578999,5.485232068,4.44011945,51.3142725,93540728013,20444047332,16.01533777,11574157862,52651035880,50557042720,6962857691,2.120918865,2707414997,57585352429,22963020102,89508986,40838475,4.052,61.418,42715969413,67880931471,17056025484,1.027840018,,68.172,557.4635825,423.3560124,5.74,47.8934,37.22820163
Philippines,2007,1.5598E+11,6.51929155,73.12882178,2.9,5.357597018,46.14839118,1.12706E+11,25157529681,16.12864711,14399459864,59294683204,55577057555,8071944587,1.871212459,2918724841,59164008396,33740202689,91075184,41475639,3.434,61.259,51474877748,83282044735,21223486188,1.023470044,,68.549,570.989788,425.6250193,5.97,62.9643,36.75442236
Philippines,2008,1.81625E+11,4.344487305,78.37889798,8.260447036,1.466578322,44.32328761,1.32923E+11,34449009710,18.96714692,16009180727,60584223734,62341268152,144020966.6,0.737800589,1340027563,58255631453,37497616849,92699095,42136374,3.72,61.065,59509832641,95750027148,26364766535,1.021319985,98,68.643,573.2634175,439.081887,6.22,73.482,36.02227474
Philippines,2009,1.75975E+11,1.448323063,80.52511487,4.219030521,5.672578241,47.67968845,1.28795E+11,30675428826,17.4317212,17292332859,53178736402,53966293099,8448167039,1.173248212,2064620678,55970013760,44205983462,94384250,42823078,3.858,61.435,55471717531,94915933464,25587104886,1.017799973,,68.631,576.2190196,420.717035,9,80.084,37.94869171
Philippines,2010,2.08369E+11,7.33449996,84.04477453,3.789836348,3.163508983,45.10966418,1.46259E+11,42594292263,20.44177114,20254279841,68500918812,69239834653,7179160967,0.51369805,1070386940,65343996926,62326286865,96337125,43671546,3.605,61.434,67385574982,1.12335E+11,28648357931,,,68.883,622.210804,431.460692,25,86.3116,39.75149108
Philippines,2011,2.34217E+11,3.858232828,87.33832601,4.718417047,2.640950504,43.31313692,1.68944E+11,48576401294,20.73993657,22750951685,68169783856,74224237016,5642727682,0.856963003,2007150725,66099697920,75123089217,98248614,44724734,3.592,62.23,73400438130,1.27802E+11,33014569981,,,69.096,625.9223158,428.3297866,29,95.8688,36.87507109
Philippines,2012,2.61921E+11,6.896951711,89.08000603,3.026963911,3.613268957,42.22879473,1.90036E+11,51233564512,19.56072797,28266850089,71941908435,79558185309,6949480669,1.227630007,3215415155,69357438513,83788600501,100175512,45792230,3.504,61.733,82241722877,1.45378E+11,34300608566,,,69.237,644.4788623,437.4664062,30.8,101.8,35.13284935
Philippines,2013,2.83903E+11,6.750531301,90.91600139,2.582687661,3.630934121,42.44618483,2.04441E+11,58603858125,20.64222411,30709641265,74318435289,84169697682,11383508585,1.316426384,3737371740,66186270276,83182370907,102076336,46856101,3.497,61.446,87372363497,1.61118E+11,35412406693,,98,69.283,661.5147315,443.2697193,32.7,100.732,36.35440171
Philippines,2014,2.97484E+11,6.347987483,93.69171719,3.597823439,2.399600243,44.3951543,2.12028E+11,62245371175,20.92397044,31417751980,81375151612,89583209902,10755931843,1.929375228,5739574024,77163498885,79629428309,103767130,47829383,3.6,62.171,92361041667,1.68616E+11,36506234786,1.015310049,,69.311,672.7274812,465.6258864,34.7,107.284,37.34744797
Philippines,2015,3.06446E+11,6.348309717,93.01743403,0.674192537,6.34358649,45.50283994,2.2209E+11,65398453635,21.34094787,33438275358,83377968054,97858999139,7265677954,1.840180107,5639155962,76266519790,80640411491,105312992,48743065,3.068,61.405,93410680263,1.79337E+11,33698317641,1.007279992,99,69.45,711.5171507,499.0707763,36.9,111.893,35.63483337
Philippines,2016,3.18627E+11,7.14945675,94.20834716,1.253698801,4.306550978,47.49246386,2.31175E+11,78441198620,24.6185031,35870924779,84987391168,1.11848E+11,-1198874442,2.598508035,8279548275,74836105332,80666223157,106735719,49605425,2.695,61.59,96499110206,1.89612E+11,32516285638,1.008820057,,69.49,773.0214475,520.9808508,39.2,112.518,35.05477242
Philippines,2017,3.28481E+11,6.930988326,96.3942257,2.853187726,3.231999269,50.40371979,2.37103E+11,83955648706,25.55877386,37195077072,97073582742,1.26846E+11,-2142968677,3.122387784,10256442399,73144985057,81413504334,108119693,50472435,2.552,59.141,98959915308,1.96072E+11,33449042759,1.018489957,,69.966,796.4229051,544.4751998,41.6,110.962,35.48863168
Philippines,2018,3.46842E+11,6.341485572,100,5.309346616,2.292106404,52.66142995,2.51609E+11,94169593687,27.15058204,41769419220,1.04793E+11,1.45499E+11,-8877047441,2.868338261,9948598824,78995760073,79195598850,109465287,51346882,2.338,58.981,1.06008E+11,2.07363E+11,33470729842,1.02580893,,69.761,829.1030197,554.4982835,44.1,122.96,33.80705072
Philippines,2019,3.76823E+11,6.118525662,100.6970763,2.392065344,6.35446159,51.79578265,2.75859E+11,99488192909,26.40180846,46981416427,1.06953E+11,1.52459E+11,-3046835247,2.301174986,8671365874,83649010515,89515298356,110804683,52243300,2.237,59.444,1.14281E+11,2.29305E+11,33237044033,1.025194764,98,69.68,866.8135443,551.8665498,43,151.007,31.75518721
Philippines,2020,3.61751E+11,-9.51829474,102.3590717,2.393162393,,49.624096,2.71563E+11,63065448326,17.43337903,55208486782,91171559891,1.19257E+11,11578388371,1.885863632,6822133291,98504148191,1.0999E+11,112081264,53135486,2.522,54.746,1.02737E+11,2.22169E+11,36845479325,1.023869872,99,70.097,820.9579078,518.1567758,53.8,133.456,24.81817336
Philippines,2021,3.94087E+11,5.714733132,104.6953954,3.927180221,,49.25459773,2.96593E+11,83312972880,21.14073715,61395637112,1.01486E+11,1.48699E+11,-5942749346,3.040788553,11983363327,1.0645E+11,1.08755E+11,113100950,53931057,3.398,56.471,1.13851E+11,2.40555E+11,39681302647,1.026121378,,66.675,846.6949217,530.9879807,66.9,144.424,20.20291883
Philippines,2022,4.04353E+11,7.580982128,110.4417574,5.821158112,,54.47778584,3.07007E+11,99818113504,24.68586168,60829603622,1.14785E+11,1.78086E+11,-18260831213,2.347509723,9492234668,1.11233E+11,96040188241,113964338,54676670,2.598,61.439,1.18157E+11,2.47573E+11,38622895943,,99.76999664,69.472,884.6802585,550.793804,75.2,147.429,22.47371754
Philippines,2023,4.37056E+11,5.518949679,115.5236609,5.978025155,,55.63036322,3.3443E+11,1.02298E+11,23.40615162,62154881729,1.16418E+11,1.78245E+11,-12386685919,2.042103548,8925128472,1.21402E+11,1.03742E+11,114891199,55477513,2.222,61.388,1.23239E+11,2.72732E+11,41084830895,,,69.833,,,83.8,117.276,27.3405419
Philippines,2024,4.61618E+11,5.692016128,118.8902423,3.21260487,,57.29065507,3.515E+11,1.09332E+11,23.6846446,66974017380,1.18975E+11,1.85164E+11,-17514262288,1.934466809,8929837510,,1.06195E+11,115843670,56316242,2.153,61.009,1.2784E+11,2.91851E+11,41926533970,,,,,,,,29.23996564
Poland,2000,1.72954E+11,4.65633253,70.41889871,9.900175388,,4.346075,1.10304E+11,42719465265,24.69996767,31109909516,46824088402,58004291228,-10343000000,5.397403661,9335000000,,27469379417,38258629,23611695,14.928,56.481,49761911610,98308703830,5518082408,0.985620022,,73.74878049,3256.180455,2321.776433,7.29,17.6355,18.54022567
Poland,2001,1.91823E+11,1.233744644,72.67342862,5.408335456,,4.0939,1.23863E+11,39594030142,20.64089749,35586115929,51902098244,59122352769,-5946000000,2.95949603,5677000000,,26563086840,38248076,23622394,18.435,56.557,52464642517,1.11796E+11,6378025843,0.983650029,,74.2,3260.033263,2338.142938,9.9,26.1578,17.22502488
Poland,2002,1.99694E+11,1.90119438,73.99250194,1.90528215,,4.080033333,1.32681E+11,37032298513,18.54447936,37070043306,57159341603,64248499951,-5544000000,2.048629658,4091000000,,29783862625,38230364,23621395,20.211,55.394,53228000852,1.17413E+11,5610248741,0.980729997,,74.49756098,3208.392157,2312.594785,21.2,36.3554,15.20120596
Poland,2003,2.18561E+11,3.523371172,74.56569045,0.682701376,,3.889075,1.42021E+11,41332450518,18.91115422,41188200279,72646837616,78626922854,-5473000000,2.457434971,5371000000,,33958963963,38204570,23563051,19.899,54.77,60128693841,1.26652E+11,5883147021,0.975730002,,74.59756098,3324.471392,2375.411538,24.9,45.5487,16.18010041
Poland,2004,2.56269E+11,5.090795464,78.24410276,3.382646819,,3.657641667,1.64355E+11,52507052358,20.48906532,46729012845,87290664313,94612868072,-15297000000,5.411508457,13868000000,,36772763413,38182222,23506503,18.822,54.342,74792721650,1.43468E+11,8542935585,1.004570007,,74.84634146,3416.118632,2383.780411,32.5,60.5123,14.49376788
Poland,2005,3.07E+11,3.260822747,80.2965196,2.183798724,,3.235483333,1.93008E+11,61729577933,20.10736006,56132268351,1.05993E+11,1.09863E+11,-10146000000,3.596417956,11041000000,,42560656301,38165445,23453429,17.592,54.914,89210791712,1.71569E+11,9110540837,0.994189978,,74.99512195,3437.323998,2414.282372,38.8,76.5033,16.79069846
Poland,2006,3.45898E+11,6.202107109,81.70294086,1.284693944,,3.103158333,2.14309E+11,75945859025,21.9561663,63891687114,1.30258E+11,1.38507E+11,-16081000000,6.207906066,21473000000,,48473948179,38141267,23396235,13.794,53.968,1.0101E+11,1.92804E+11,9498066164,0.990230024,,75.14390244,3584.962188,2538.761124,44.6,96.5178,17.33685325
Poland,2007,4.29715E+11,6.760447853,84.80368307,2.458743124,,2.76795,2.58765E+11,1.09228E+11,25.41864591,78064993949,1.65316E+11,1.81659E+11,-28722000000,5.825021771,25031000000,,65724834525,38120560,23340838,9.551,53.733,1.25801E+11,2.3604E+11,13295760400,0.991360009,,75.24390244,3661.646104,2529.619078,48.6,108.859,18.79117562
Poland,2008,5.35612E+11,4.383770693,88.14011121,4.164971935,,2.409241667,3.31301E+11,1.32597E+11,24.7561451,99764573256,2.01758E+11,2.29809E+11,-36135000000,2.720999374,14574000000,,62183606684,38125759,23300939,7.069,54.275,1.54345E+11,2.99032E+11,14156734774,0.993229985,,75.54390244,3725.748778,2563.585185,53.1,115.608,18.10959699
Poland,2009,4.40891E+11,2.615128593,91.56668882,3.795392425,,3.120141667,2.71125E+11,91519873134,20.75791411,82480861448,1.63148E+11,1.67382E+11,-17394000000,3.18105495,14025000000,,79521599626,38151603,23274004,8.131,55.008,1.32097E+11,2.478E+11,11579601185,0.993830025,,75.69512195,3590.832081,2463.270434,59,117.906,16.90223643
Poland,2010,4.78112E+11,3.168927483,93.01272584,2.580693703,,3.0153,2.98502E+11,99727721951,20.85866889,91554737505,1.90729E+11,2.02402E+11,-24702000000,3.944894621,18861000000,,93472504101,38042794,23165018,9.578,55.816,1.41987E+11,2.64538E+11,13939574835,0.993210018,,76.24634146,3797.092296,2642.068812,62.3,123.249,15.69810901
Poland,2011,5.27849E+11,5.255462566,95.8642305,4.239401496,,2.962847778,3.2655E+11,1.17948E+11,22.34504631,95423727441,2.23376E+11,2.35449E+11,-26976000000,3.571289577,18851000000,,97712435349,38063255,23134846,9.576,56.06,1.60435E+11,2.86592E+11,16742337103,0.994710028,,76.69512195,3879.542094,2652.990806,62,131.28,17.27502286
Poland,2012,4.98149E+11,1.511781676,97.9573623,3.560371517,,3.256541667,3.0872E+11,1.03625E+11,20.80195187,89709882446,2.19299E+11,2.23205E+11,-20483000000,1.528860914,7616000000,,1.08902E+11,38063164,23086831,10.031,56.442,1.50581E+11,2.7565E+11,14872831365,0.995289981,,76.74634146,3899.176642,2563.690892,62.3,141.41,16.68210279
